tag,start,end,rs_threshold,breakout_volume,stop_max_pct,max_positions,trades,sharpe,cagr,max_dd,total_return,win_rate,wl_ratio,exposure,audit_passed,run_id,error
wf1_train,2022-01-03,2022-12-30,70,1.2,0.08,8,69,-0.7073635297532933,-0.055336340395573336,-0.09016214579441029,-0.05471040004564842,0.2028985507246377,2.395634719693414,0.17437720292408973,True,wf1_train_rs_70_bre1.2_sto0.08_max8,
wf1_train,2022-01-03,2022-12-30,70,1.2,0.08,12,90,-1.1395020114988037,-0.060464997442591484,-0.07039353413298755,-0.05978289997644348,0.24444444444444444,1.8018174663145157,0.13347568551932268,True,wf1_train_rs_70_bre1.2_sto0.08_max12,
wf1_train,2022-01-03,2022-12-30,70,1.2,0.1,4,36,0.6291927923033562,0.07577220629101578,-0.08329651587280529,0.07485832931688496,0.3333333333333333,2.423063698227088,0.31422049338713876,True,wf1_train_rs_70_bre1.2_sto0.1_max4,
wf1_train,2022-01-03,2022-12-30,70,1.2,0.1,6,56,-0.38646723554002405,-0.03338155290032496,-0.06350931310219021,-0.03299961064325607,0.25,2.3460658520927113,0.19297578194604936,True,wf1_train_rs_70_bre1.2_sto0.1_max6,
wf1_train,2022-01-03,2022-12-30,70,1.2,0.1,8,68,-0.789111155090936,-0.06381927151763944,-0.09656047010061997,-0.06310062001172334,0.19117647058823528,2.424516202601271,0.1802607955177403,True,wf1_train_rs_70_bre1.2_sto0.1_max8,
wf1_train,2022-01-03,2022-12-30,70,1.2,0.1,12,89,-1.2290705361377212,-0.06619357431697193,-0.07483619946245412,-0.06544913183062917,0.23595505617977527,1.7956725750445537,0.1365750507674195,True,wf1_train_rs_70_bre1.2_sto0.1_max12,
wf1_train,2022-01-03,2022-12-30,70,1.4,0.06,4,42,-0.5306014927617689,-0.043474407996953235,-0.062170365566540986,-0.04297957660769447,0.2619047619047619,2.6290855621992946,0.18981172292206597,True,wf1_train_rs_70_bre1.4_sto0.06_max4,
wf1_train,2022-01-03,2022-12-30,70,1.4,0.06,6,53,-1.2976394586116076,-0.07439309741820244,-0.08100695270387526,-0.07356012265309764,0.20754716981132076,2.5754601497769056,0.14547840784953722,True,wf1_train_rs_70_bre1.4_sto0.06_max6,
wf1_train,2022-01-03,2022-12-30,70,1.4,0.06,8,72,-1.8187221649643615,-0.09300801093428002,-0.09923918707943669,-0.09197716198134065,0.19444444444444445,2.0630690934915754,0.118742225241388,True,wf1_train_rs_70_bre1.4_sto0.06_max8,
wf1_train,2022-01-03,2022-12-30,70,1.4,0.06,12,76,-1.8120343482694594,-0.06649476060921178,-0.07065016963042725,-0.06574705143438297,0.19736842105263158,2.006488507969733,0.08420450141745248,True,wf1_train_rs_70_bre1.4_sto0.06_max12,
wf1_train,2022-01-03,2022-12-30,70,1.4,0.08,4,41,-0.668221819432904,-0.054256112602236395,-0.0707370121168378,-0.05364204130544281,0.2682926829268293,2.4168674340170773,0.19211154830614793,True,wf1_train_rs_70_bre1.4_sto0.08_max4,
wf1_train,2022-01-03,2022-12-30,70,1.4,0.08,6,52,-1.4020163881230052,-0.08222889952617751,-0.08717137613488313,-0.08131210086195684,0.21153846153846154,2.439562028754241,0.1509131572476064,True,wf1_train_rs_70_bre1.4_sto0.08_max6,
wf1_train,2022-01-03,2022-12-30,70,1.4,0.08,8,72,-2.0221619305425818,-0.10165178867270919,-0.10653574936526367,-0.10053054747783341,0.19444444444444445,1.9850505542571328,0.11749420892310528,True,wf1_train_rs_70_bre1.4_sto0.08_max8,
wf1_train,2022-01-03,2022-12-30,70,1.4,0.08,12,76,-1.9292262827240567,-0.0712119651549522,-0.07448002639365081,-0.07041323900621121,0.19736842105263158,1.9343449282926832,0.08505473513689112,True,wf1_train_rs_70_bre1.4_sto0.08_max12,
wf1_train,2022-01-03,2022-12-30,70,1.4,0.1,4,38,0.05591128434584349,0.0005324491982530155,-0.0690890539023189,0.0005262520609010668,0.2631578947368421,2.3300517680607733,0.29729891508150885,True,wf1_train_rs_70_bre1.4_sto0.1_max4,
wf1_train,2022-01-03,2022-12-30,70,1.4,0.1,6,50,-1.0274056991611684,-0.06718912868346416,-0.0732338946205604,-0.06643389260406607,0.22,2.2780830933008556,0.1976325610517288,True,wf1_train_rs_70_bre1.4_sto0.1_max6,
wf1_train,2022-01-03,2022-12-30,70,1.4,0.1,8,58,-0.8994136672465401,-0.05564436934660644,-0.06202635448693006,-0.055015047118233684,0.20689655172413793,2.2807233302205447,0.17878974440113454,True,wf1_train_rs_70_bre1.4_sto0.1_max8,
wf1_train,2022-01-03,2022-12-30,70,1.4,0.1,12,66,-1.1321238482618257,-0.054285514798458556,-0.058843960560952535,-0.053671120255614935,0.19696969696969696,2.2001956780590906,0.13394417591209498,True,wf1_train_rs_70_bre1.4_sto0.1_max12,
wf1_train,2022-01-03,2022-12-30,70,1.6,0.06,4,36,-0.8889318997003262,-0.06406588243562006,-0.08598170751118184,-0.06334454887810659,0.2222222222222222,2.8306601367703355,0.16321125047271295,True,wf1_train_rs_70_bre1.6_sto0.06_max4,
wf1_train,2022-01-03,2022-12-30,70,1.6,0.06,6,47,-1.4004140073496847,-0.077405582574673,-0.08597910200675873,-0.07654029088632708,0.1702127659574468,2.8120647514000807,0.13451996791026363,True,wf1_train_rs_70_bre1.6_sto0.06_max6,
wf1_train,2022-01-03,2022-12-30,70,1.6,0.06,8,56,-1.2992797375436458,-0.06077941105232021,-0.06825587195489369,-0.06009388132371718,0.19642857142857142,2.604093389396691,0.10775468290102314,True,wf1_train_rs_70_bre1.6_sto0.06_max8,
wf1_train,2022-01-03,2022-12-30,70,1.6,0.06,12,57,-1.3652269038857712,-0.04290701715213996,-0.04786184801363258,-0.04241849967440925,0.19298245614035087,2.59511924718753,0.07211882963024575,True,wf1_train_rs_70_bre1.6_sto0.06_max12,
wf1_train,2022-01-03,2022-12-30,70,1.6,0.08,4,38,-1.2406319964951738,-0.08750666056125012,-0.10577186964543073,-0.08653383643664536,0.21052631578947367,2.6482833297734483,0.16325751991162524,True,wf1_train_rs_70_bre1.6_sto0.08_max4,
wf1_train,2022-01-03,2022-12-30,70,1.6,0.08,6,47,-1.5936817600949633,-0.0859054099278963,-0.09276564727004799,-0.08494954665026078,0.1702127659574468,2.629072368868496,0.13526047172897915,True,wf1_train_rs_70_bre1.6_sto0.08_max6,
wf1_train,2022-01-03,2022-12-30,70,1.6,0.08,8,56,-1.430035005279886,-0.0673593032228258,-0.07353762389152563,-0.06660222337002764,0.19642857142857142,2.4698394653112126,0.10892512745988435,True,wf1_train_rs_70_bre1.6_sto0.08_max8,
wf1_train,2022-01-03,2022-12-30,70,1.6,0.08,12,57,-1.5439567570037644,-0.047429059015486774,-0.05157237344361809,-0.04689032805594773,0.19298245614035087,2.46305598822772,0.07050463517149495,True,wf1_train_rs_70_bre1.6_sto0.08_max12,
wf1_train,2022-01-03,2022-12-30,70,1.6,0.1,4,37,-1.5025212893658781,-0.10697428713380341,-0.12247049274869481,-0.10579786177007933,0.21621621621621623,2.36942279379187,0.16984562128964692,True,wf1_train_rs_70_bre1.6_sto0.1_max4,
wf1_train,2022-01-03,2022-12-30,70,1.6,0.1,6,47,-1.867892689951007,-0.1010147454917606,-0.10615034301123494,-0.09990013359517746,0.1702127659574468,2.4301272039382367,0.13949534423799897,True,wf1_train_rs_70_bre1.6_sto0.1_max6,
wf1_train,2022-01-03,2022-12-30,70,1.6,0.1,8,56,-1.603373126419285,-0.07574094292039235,-0.08063446345619507,-0.07489349495064113,0.19642857142857142,2.3316835129184765,0.11057929923270336,True,wf1_train_rs_70_bre1.6_sto0.1_max8,
wf1_train,2022-01-03,2022-12-30,70,1.6,0.1,12,57,-1.7200945279543707,-0.05306079446440559,-0.056301993838135056,-0.052459873329254725,0.19298245614035087,2.328260007591623,0.07153101844357665,True,wf1_train_rs_70_bre1.6_sto0.1_max12,
wf1_train,2022-01-03,2022-12-30,80,1.2,0.06,4,61,-1.3964112492649225,-0.11468280506508288,-0.12672812569873493,-0.11342710529970756,0.22950819672131148,2.1159507497007106,0.19659519037393672,True,wf1_train_rs_80_bre1.2_sto0.06_max4,
wf1_train,2022-01-03,2022-12-30,80,1.2,0.06,6,75,-1.224859751595969,-0.08778574162351227,-0.09002838144198844,-0.0868099647113425,0.22666666666666666,2.1251960225325903,0.16552476851218575,True,wf1_train_rs_80_bre1.2_sto0.06_max6,
wf1_train,2022-01-03,2022-12-30,80,1.2,0.06,8,84,-1.6177549335049157,-0.09323859191264816,-0.09385171459971564,-0.09220531930711495,0.21428571428571427,2.0183848640421598,0.1420404304112945,True,wf1_train_rs_80_bre1.2_sto0.06_max8,
wf1_train,2022-01-03,2022-12-30,80,1.2,0.06,12,89,-1.5750415715439146,-0.06763761521251965,-0.06801339278110907,-0.06687752073032138,0.21348314606741572,1.9942897756460098,0.10405155371409472,True,wf1_train_rs_80_bre1.2_sto0.06_max12,
wf1_train,2022-01-03,2022-12-30,80,1.2,0.08,4,44,-0.737721416126082,-0.06327020869638911,-0.0806634138429072,-0.06255753128528141,0.22727272727272727,2.739822509718586,0.19407809708550833,True,wf1_train_rs_80_bre1.2_sto0.08_max4,
wf1_train,2022-01-03,2022-12-30,80,1.2,0.08,6,55,-0.5340096187962805,-0.04220784993186577,-0.061436140365087044,-0.0417271180927542,0.23636363636363636,2.5664245070567095,0.17400842619531948,True,wf1_train_rs_80_bre1.2_sto0.08_max6,
wf1_train,2022-01-03,2022-12-30,80,1.2,0.08,8,69,-1.2181096751766052,-0.07413065096806637,-0.07950688558161034,-0.07330049698951913,0.18840579710144928,2.5688792991673566,0.14493606339443615,True,wf1_train_rs_80_bre1.2_sto0.08_max8,
wf1_train,2022-01-03,2022-12-30,80,1.2,0.08,12,76,-1.29180322403768,-0.05814442213703008,-0.062082321235844784,-0.05748769440633905,0.19736842105263158,2.4282424588220346,0.10870350309339494,True,wf1_train_rs_80_bre1.2_sto0.08_max12,
wf1_train,2022-01-03,2022-12-30,80,1.2,0.1,4,36,-0.23092678042471887,-0.042237830775030405,-0.15739880628909098,-0.04175676496103853,0.2777777777777778,2.64444301047659,0.260495179757098,True,wf1_train_rs_80_bre1.2_sto0.1_max4,
wf1_train,2022-01-03,2022-12-30,80,1.2,0.1,6,53,-0.6548188232333361,-0.05401833967899361,-0.06937428037585458,-0.05340688283048334,0.22641509433962265,2.5163118335862436,0.18193116678939322,True,wf1_train_rs_80_bre1.2_sto0.1_max6,
wf1_train,2022-01-03,2022-12-30,80,1.2,0.1,8,66,-1.3574231927731988,-0.08543212984448523,-0.0882437901295231,-0.08448128585319237,0.18181818181818182,2.500807482233622,0.15204806340285745,True,wf1_train_rs_80_bre1.2_sto0.1_max8,
wf1_train,2022-01-03,2022-12-30,80,1.2,0.1,12,72,-1.4422797473134714,-0.06561767486397985,-0.06741952328811773,-0.06487948173767522,0.18055555555555555,2.401371079793412,0.11146270897752586,True,wf1_train_rs_80_bre1.2_sto0.1_max12,
wf1_train,2022-01-03,2022-12-30,80,1.4,0.06,4,45,-0.875660461761623,-0.06857686033489363,-0.08465347147598512,-0.06780659916537679,0.2222222222222222,2.7557826075813563,0.1609866453114743,True,wf1_train_rs_80_bre1.4_sto0.06_max4,
wf1_train,2022-01-03,2022-12-30,80,1.4,0.06,6,58,-1.607043253945664,-0.09471510454152099,-0.09930698147555383,-0.09366632821943432,0.1896551724137931,2.6329151271336655,0.1278622267494825,True,wf1_train_rs_80_bre1.4_sto0.06_max6,
wf1_train,2022-01-03,2022-12-30,80,1.4,0.06,8,65,-1.424596136411464,-0.06774413529333179,-0.07314187599942645,-0.06698288725625767,0.2,2.5182704392263005,0.10439327735352043,True,wf1_train_rs_80_bre1.4_sto0.06_max8,
wf1_train,2022-01-03,2022-12-30,80,1.4,0.06,12,67,-1.3816016696006368,-0.04826827291754354,-0.05188758282837891,-0.0477202503314349,0.19402985074626866,2.5111965361439865,0.07521358387397473,True,wf1_train_rs_80_bre1.4_sto0.06_max12,
wf1_train,2022-01-03,2022-12-30,80,1.4,0.08,4,45,-1.0731637987336289,-0.08164832812860023,-0.09734775569882481,-0.08073771382082928,0.2222222222222222,2.571294201865031,0.16203523425915864,True,wf1_train_rs_80_bre1.4_sto0.08_max4,
wf1_train,2022-01-03,2022-12-30,80,1.4,0.08,6,58,-1.7478123692667613,-0.10335800598524891,-0.10751719704746365,-0.10221903491891116,0.1896551724137931,2.492731144682299,0.12836308094769136,True,wf1_train_rs_80_bre1.4_sto0.08_max6,
wf1_train,2022-01-03,2022-12-30,80,1.4,0.08,8,65,-1.5602000627961758,-0.0745124587359538,-0.07956442181224599,-0.07367820135325553,0.2,2.3984629323419218,0.10487917383953753,True,wf1_train_rs_80_bre1.4_sto0.08_max8,
wf1_train,2022-01-03,2022-12-30,80,1.4,0.08,12,67,-1.5070629398559008,-0.052814641651195204,-0.05622464156597762,-0.05221643069600712,0.19402985074626866,2.3961804852927315,0.07543952903906052,True,wf1_train_rs_80_bre1.4_sto0.08_max12,
wf1_train,2022-01-03,2022-12-30,80,1.4,0.1,4,41,-1.1689342369961198,-0.09047246698757039,-0.10594952988573658,-0.08946831379037579,0.24390243902439024,2.2939664038628735,0.1687988490725342,True,wf1_train_rs_80_bre1.4_sto0.1_max4,
wf1_train,2022-01-03,2022-12-30,80,1.4,0.1,6,50,-1.3908946744619461,-0.09945932302345784,-0.10369432671807999,-0.09836091923968504,0.2,2.405329337049022,0.15066135227725322,True,wf1_train_rs_80_bre1.4_sto0.1_max6,
wf1_train,2022-01-03,2022-12-30,80,1.4,0.1,8,57,-1.36249058679363,-0.07708894136685907,-0.08210118032998315,-0.07622704117960766,0.21052631578947367,2.266335513461058,0.12275083796550691,True,wf1_train_rs_80_bre1.4_sto0.1_max8,
wf1_train,2022-01-03,2022-12-30,80,1.4,0.1,12,62,-1.5346103822982797,-0.06472045080666111,-0.06880133128306698,-0.06399200202658073,0.1935483870967742,2.2512228902660043,0.09454769562210838,True,wf1_train_rs_80_bre1.4_sto0.1_max12,
wf1_train,2022-01-03,2022-12-30,80,1.6,0.06,4,39,-1.276459366900273,-0.08860216808401389,-0.10635351432325812,-0.0876177587034156,0.1794871794871795,3.035893647517938,0.13603038795242856,True,wf1_train_rs_80_bre1.6_sto0.06_max4,
wf1_train,2022-01-03,2022-12-30,80,1.6,0.06,6,49,-1.442996679570722,-0.07950505202764435,-0.08635367628272517,-0.07861730487220076,0.1836734693877551,2.80140539559767,0.11571939910538957,True,wf1_train_rs_80_bre1.6_sto0.06_max6,
wf1_train,2022-01-03,2022-12-30,80,1.6,0.06,8,53,-1.3941671192025902,-0.061585033860019456,-0.0677735569568445,-0.060890715165793696,0.18867924528301888,2.709058822052523,0.08816371120597953,True,wf1_train_rs_80_bre1.6_sto0.06_max8,
wf1_train,2022-01-03,2022-12-30,80,1.6,0.06,12,53,-1.3989335912556493,-0.04137215235775926,-0.04552940204423006,-0.040900734207393596,0.18867924528301888,2.6998275328456804,0.05866454582368711,True,wf1_train_rs_80_bre1.6_sto0.06_max12,
wf1_train,2022-01-03,2022-12-30,80,1.6,0.08,4,39,-1.496567096522884,-0.10061611959364358,-0.11582080739593015,-0.0995056585843841,0.1794871794871795,2.835894544860758,0.1370720986366217,True,wf1_train_rs_80_bre1.6_sto0.08_max4,
wf1_train,2022-01-03,2022-12-30,80,1.6,0.08,6,49,-1.5612380513324402,-0.08633616851932935,-0.09157480859606659,-0.08537573936158327,0.1836734693877551,2.669756760495811,0.11608319337429195,True,wf1_train_rs_80_bre1.6_sto0.08_max6,
wf1_train,2022-01-03,2022-12-30,80,1.6,0.08,8,53,-1.5050548452298695,-0.06676786961276904,-0.07168226447825576,-0.06601719924467875,0.18867924528301888,2.5899132859471723,0.0884797625631383,True,wf1_train_rs_80_bre1.6_sto0.08_max8,
wf1_train,2022-01-03,2022-12-30,80,1.6,0.08,12,53,-1.509455814173442,-0.044834942631167385,-0.04815018909261948,-0.04432498702659349,0.18867924528301888,2.581249444217213,0.05879706174005225,True,wf1_train_rs_80_bre1.6_sto0.08_max12,
wf1_train,2022-01-03,2022-12-30,80,1.6,0.1,4,38,-1.6983496722240794,-0.11537248210118634,-0.12920690874380814,-0.11410972726994073,0.18421052631578946,2.5833882889898225,0.14157500594698497,True,wf1_train_rs_80_bre1.6_sto0.1_max4,
wf1_train,2022-01-03,2022-12-30,80,1.6,0.1,6,49,-1.7266460284542464,-0.09594592954127212,-0.10040410813894929,-0.09488425046691307,0.1836734693877551,2.513403262329415,0.11774530773484054,True,wf1_train_rs_80_bre1.6_sto0.1_max6,
wf1_train,2022-01-03,2022-12-30,80,1.6,0.1,8,53,-1.6659991889726624,-0.07433706095418002,-0.07865398142936442,-0.07350468839966462,0.18867924528301888,2.4474413751052033,0.08989206126946223,True,wf1_train_rs_80_bre1.6_sto0.1_max8,
wf1_train,2022-01-03,2022-12-30,80,1.6,0.1,12,53,-1.6715349836579725,-0.05003686805183327,-0.052962449216377605,-0.04946929178728099,0.18867924528301888,2.439570813453075,0.05970528275395968,True,wf1_train_rs_80_bre1.6_sto0.1_max12,
wf1_train,2022-01-03,2022-12-30,90,1.2,0.06,4,52,-0.29572772423530735,-0.02921814152533364,-0.06146689637106273,-0.028883121215942387,0.2692307692307692,2.5728713867588024,0.19143346518602114,True,wf1_train_rs_90_bre1.2_sto0.06_max4,
wf1_train,2022-01-03,2022-12-30,90,1.2,0.06,6,65,-0.8677436834501946,-0.05605533984934663,-0.06140202689461949,-0.055421507338179965,0.23076923076923078,2.5422363049590295,0.14233563341139763,True,wf1_train_rs_90_bre1.2_sto0.06_max6,
wf1_train,2022-01-03,2022-12-30,90,1.2,0.06,8,68,-0.9731991243432854,-0.04974563570604584,-0.05365891679163859,-0.04918127671719352,0.23529411764705882,2.3675477120168975,0.1164881347844059,True,wf1_train_rs_90_bre1.2_sto0.06_max8,
wf1_train,2022-01-03,2022-12-30,90,1.2,0.06,12,72,-1.1526440399620463,-0.042250695373782565,-0.04475761395409661,-0.041769486256497235,0.2222222222222222,2.3652667261138602,0.08374314462742277,True,wf1_train_rs_90_bre1.2_sto0.06_max12,
wf1_train,2022-01-03,2022-12-30,90,1.2,0.08,4,37,0.30309300237691716,0.02994642808912329,-0.10792804415090984,0.02959287002723321,0.2972972972972973,2.7222758391307247,0.23358854634934717,True,wf1_train_rs_90_bre1.2_sto0.08_max4,
wf1_train,2022-01-03,2022-12-30,90,1.2,0.08,6,51,-0.3563344233890877,-0.026700286890348868,-0.05919498860527006,-0.02639374272114592,0.2549019607843137,2.587421632430824,0.15349590268133703,True,wf1_train_rs_90_bre1.2_sto0.08_max6,
wf1_train,2022-01-03,2022-12-30,90,1.2,0.08,8,54,-0.7356346117337876,-0.03998095918577327,-0.0586822962575565,-0.03952506420453605,0.2222222222222222,2.5202077041566087,0.12111701126107988,True,wf1_train_rs_90_bre1.2_sto0.08_max8,
wf1_train,2022-01-03,2022-12-30,90,1.2,0.08,12,57,-0.8495284660120933,-0.032497770940075554,-0.04577574124541395,-0.03212577175067477,0.21052631578947367,2.5507183013434322,0.08639398733007955,True,wf1_train_rs_90_bre1.2_sto0.08_max12,
wf1_train,2022-01-03,2022-12-30,90,1.2,0.1,4,36,-0.06100212920913518,-0.018305635493492844,-0.1535024236389696,-0.018094572462649228,0.2777777777777778,2.816599715154796,0.24631764817300844,True,wf1_train_rs_90_bre1.2_sto0.1_max4,
wf1_train,2022-01-03,2022-12-30,90,1.2,0.1,6,49,-0.1777684260861047,-0.020416766105843087,-0.08861407607639982,-0.02018161298190635,0.22448979591836735,2.6711896128319443,0.17990853329098805,True,wf1_train_rs_90_bre1.2_sto0.1_max6,
wf1_train,2022-01-03,2022-12-30,90,1.2,0.1,8,53,-0.4770966525035152,-0.03527062561012051,-0.08153532461076018,-0.03486746135615959,0.20754716981132076,2.537784177963916,0.14102275492192187,True,wf1_train_rs_90_bre1.2_sto0.1_max8,
wf1_train,2022-01-03,2022-12-30,90,1.2,0.1,12,56,-0.5776319612995628,-0.028947030794469142,-0.06137840324574495,-0.028615073056028395,0.19642857142857142,2.5731800430187803,0.09994761976724102,True,wf1_train_rs_90_bre1.2_sto0.1_max12,
wf1_train,2022-01-03,2022-12-30,90,1.4,0.06,4,39,-0.49749575712776256,-0.035916114052427006,-0.05931257189553163,-0.03550570807999964,0.2564102564102564,2.732444958725976,0.13792059494639708,True,wf1_train_rs_90_bre1.4_sto0.06_max4,
wf1_train,2022-01-03,2022-12-30,90,1.4,0.06,6,51,-1.2569525533402213,-0.06985937844421086,-0.07611283242478861,-0.06907525249973245,0.21568627450980393,2.6188889789351397,0.11054551936328491,True,wf1_train_rs_90_bre1.4_sto0.06_max6,
wf1_train,2022-01-03,2022-12-30,90,1.4,0.06,8,54,-1.3680572316325352,-0.0588137740717527,-0.06658516879043297,-0.058149721878051897,0.2037037037037037,2.5990692090210956,0.09036717591956714,True,wf1_train_rs_90_bre1.4_sto0.06_max8,
wf1_train,2022-01-03,2022-12-30,90,1.4,0.06,12,55,-1.3791750239453426,-0.0416507915081038,-0.04684266340931342,-0.041176267046109105,0.2,2.592562591010836,0.062394993421203915,True,wf1_train_rs_90_bre1.4_sto0.06_max12,
wf1_train,2022-01-03,2022-12-30,90,1.4,0.08,4,42,-0.9575163566745427,-0.06726713841882637,-0.08453236629841421,-0.0665110570906351,0.23809523809523808,2.5336842099766064,0.13878465338705007,True,wf1_train_rs_90_bre1.4_sto0.08_max4,
wf1_train,2022-01-03,2022-12-30,90,1.4,0.08,6,51,-1.372590013622656,-0.07735779605327164,-0.0834663000533784,-0.07649301611974513,0.21568627450980393,2.4819230703398953,0.11172528108377973,True,wf1_train_rs_90_bre1.4_sto0.08_max6,
wf1_train,2022-01-03,2022-12-30,90,1.4,0.08,8,54,-1.473379727078122,-0.06425717866039216,-0.07191125579667512,-0.06353376514903519,0.2037037037037037,2.4720166865959743,0.0913311001086745,True,wf1_train_rs_90_bre1.4_sto0.08_max8,
wf1_train,2022-01-03,2022-12-30,90,1.4,0.08,12,55,-1.4783541744236872,-0.04521929053802454,-0.05040460290915705,-0.044705066415517636,0.2,2.4686754134418742,0.06301051112612485,True,wf1_train_rs_90_bre1.4_sto0.08_max12,
wf1_train,2022-01-03,2022-12-30,90,1.4,0.1,4,35,-0.12779583800559588,-0.020313085595157432,-0.11658693604075998,-0.020079114347504756,0.2857142857142857,2.4722352323533783,0.19655371805867428,True,wf1_train_rs_90_bre1.4_sto0.1_max4,
wf1_train,2022-01-03,2022-12-30,90,1.4,0.1,6,43,-0.48278378021634155,-0.04553615445000614,-0.09634439535822115,-0.04501841261688477,0.23255813953488372,2.3926159857704166,0.15490561248094922,True,wf1_train_rs_90_bre1.4_sto0.1_max6,
wf1_train,2022-01-03,2022-12-30,90,1.4,0.1,8,49,-0.7059041949865348,-0.0486831863735373,-0.08713711536190172,-0.048130573084932404,0.22448979591836735,2.3047826894125003,0.1265939747849476,True,wf1_train_rs_90_bre1.4_sto0.1_max8,
wf1_train,2022-01-03,2022-12-30,90,1.4,0.1,12,50,-0.7416625570747148,-0.034626969422531406,-0.06104474922974068,-0.034231031278879276,0.22,2.3073541195291845,0.08666129422160103,True,wf1_train_rs_90_bre1.4_sto0.1_max12,
wf1_train,2022-01-03,2022-12-30,90,1.6,0.06,4,34,-0.21044748786856296,-0.021586155301521415,-0.1013590813878471,-0.021337680804583647,0.23529411764705882,2.8470370023384155,0.14982793779735823,True,wf1_train_rs_90_bre1.6_sto0.06_max4,
wf1_train,2022-01-03,2022-12-30,90,1.6,0.06,6,42,-0.7873148243836092,-0.05382867428831928,-0.08839261465859893,-0.05321930341157921,0.19047619047619047,2.873584810574373,0.11233028828083601,True,wf1_train_rs_90_bre1.6_sto0.06_max6,
wf1_train,2022-01-03,2022-12-30,90,1.6,0.06,8,43,-0.8303242897452345,-0.04225390202120416,-0.06809164751090335,-0.04177265718425416,0.18604651162790697,2.8720422841649533,0.0849423788515289,True,wf1_train_rs_90_bre1.6_sto0.06_max8,
wf1_train,2022-01-03,2022-12-30,90,1.6,0.06,12,43,-0.8344517642304287,-0.02829583917253986,-0.045920520667274256,-0.02797124110204885,0.18604651162790697,2.862912806761755,0.05661916210134594,True,wf1_train_rs_90_bre1.6_sto0.06_max12,
wf1_train,2022-01-03,2022-12-30,90,1.6,0.08,4,34,-0.38543595422204757,-0.03708064546519929,-0.10273913138538071,-0.03665718722404898,0.23529411764705882,2.6085435116072735,0.15164578502034506,True,wf1_train_rs_90_bre1.6_sto0.08_max4,
wf1_train,2022-01-03,2022-12-30,90,1.6,0.08,6,41,-0.9080212508876465,-0.061905525128476246,-0.09177257004891481,-0.06120771223813082,0.1951219512195122,2.64355134915495,0.11486632951638237,True,wf1_train_rs_90_bre1.6_sto0.08_max6,
wf1_train,2022-01-03,2022-12-30,90,1.6,0.08,8,42,-0.951374717901104,-0.04837337359642824,-0.07064467531727825,-0.047824187954190855,0.19047619047619047,2.648491840932151,0.08679492299098432,True,wf1_train_rs_90_bre1.6_sto0.08_max8,
wf1_train,2022-01-03,2022-12-30,90,1.6,0.08,12,42,-0.957633323743163,-0.03249748039582545,-0.047770481610980964,-0.03212548447674635,0.19047619047619047,2.640556368233747,0.05782264710281171,True,wf1_train_rs_90_bre1.6_sto0.08_max12,
wf1_train,2022-01-03,2022-12-30,90,1.6,0.1,4,34,-0.527395549352966,-0.0498016327581392,-0.10305022305565847,-0.04923665508393682,0.23529411764705882,2.4457663958885743,0.1550206274084954,True,wf1_train_rs_90_bre1.6_sto0.1_max4,
wf1_train,2022-01-03,2022-12-30,90,1.6,0.1,6,41,-1.0700447058808844,-0.07341311615269386,-0.09854882322972303,-0.07259067864178304,0.1951219512195122,2.4886362811207396,0.11766879421583301,True,wf1_train_rs_90_bre1.6_sto0.1_max6,
wf1_train,2022-01-03,2022-12-30,90,1.6,0.1,8,42,-1.1157596162047787,-0.05723354794118962,-0.07591659006133888,-0.0565867963526685,0.19047619047619047,2.497390101014377,0.08887249055955956,True,wf1_train_rs_90_bre1.6_sto0.1_max8,
wf1_train,2022-01-03,2022-12-30,90,1.6,0.1,12,42,-1.1165400606020996,-0.038313170345227854,-0.051126762726521946,-0.03787591540393087,0.19047619047619047,2.490327479572173,0.05923880950605495,True,wf1_train_rs_90_bre1.6_sto0.1_max12,
wf1_test,2023-01-03,2023-06-30,70,1.2,0.1,4,11,0.8816436292022661,0.07918177963861273,-0.06966843621970253,0.03783482548983197,0.2727272727272727,0.6470250799543861,0.30655598043738164,True,wf1_test_rs_70_bre1.2_sto0.1_max4,
wf2_train,2022-01-03,2023-06-30,70,1.2,0.06,4,71,-0.006422151571282069,-0.004129445328071135,-0.0830721964404042,-0.006132879285734361,0.28169014084507044,2.222640434765404,0.2535890680991033,True,wf2_train_rs_70_bre1.2_sto0.06_max4,
wf2_train,2022-01-03,2023-06-30,70,1.2,0.06,6,98,-0.3204639311106674,-0.02439904212823185,-0.1038847779417511,-0.03605665128762858,0.2755102040816326,1.8604428493967056,0.2116232759593434,True,wf2_train_rs_70_bre1.2_sto0.06_max6,
wf2_train,2022-01-03,2023-06-30,70,1.2,0.06,8,114,-0.5429971608576923,-0.03484358558482126,-0.10942398713461943,-0.05135848444550939,0.2631578947368421,1.9114968770500387,0.18169950089893386,True,wf2_train_rs_70_bre1.2_sto0.06_max8,
wf2_train,2022-01-03,2023-06-30,70,1.2,0.06,12,122,-0.5712003771845817,-0.026212404356892982,-0.07958548760622008,-0.03871907355079662,0.26229508196721313,1.8808964972220195,0.1305834305992202,True,wf2_train_rs_70_bre1.2_sto0.06_max12,
